#Optimization obtained via Optimization of the largest Eigenvalue
#
#Identifier DeltaT PurityOpt PurityStand PurityBase MutInfOpt MutInfStand MutInfBase
#
342 0.048626 0.999997 0.999993 0.956078 1.386273 1.386250 1.278784 

354 0.048626 0.999993 0.999989 0.921779 1.386247 1.386221 1.214103 

358 0.048626 1.000000 0.999994 0.887741 1.386291 1.386254 1.155158 

359 0.048626 0.999997 0.999997 0.938488 1.386272 1.386270 1.244255 

360 0.048626 0.999997 0.999981 0.875542 1.386272 1.386178 1.132657 

378 0.053367 0.999989 0.999966 0.873883 1.386223 1.386090 1.137322 

366 0.053367 0.999999 0.999975 0.904866 1.386284 1.386142 1.184232 

372 0.053367 0.999997 0.999991 0.928191 1.386272 1.386236 1.226471 

375 0.053367 0.999999 0.999993 0.888102 1.386287 1.386246 1.160387 

371 0.053367 0.999988 0.999966 0.937253 1.386219 1.386091 1.242767 

373 0.053367 1.000000 0.999997 0.963147 1.386293 1.386272 1.292988 

377 0.053367 0.999994 0.999994 0.907144 1.386250 1.386251 1.190414 

364 0.053367 0.999999 0.999956 0.866452 1.386285 1.386034 1.126920 

367 0.053367 0.999979 0.999928 0.864939 1.386163 1.385891 1.123185 

365 0.053367 0.999995 0.999996 0.900966 1.386261 1.386266 1.178438 

363 0.053367 0.999991 0.999988 0.913434 1.386236 1.386219 1.198939 

362 0.053367 0.999996 0.999996 0.935437 1.386264 1.386264 1.239567 

376 0.053367 0.999992 0.999947 0.961260 1.386241 1.385990 1.288752 

368 0.053367 0.999989 0.999958 0.901253 1.386222 1.386048 1.179394 

369 0.053367 0.999996 0.999993 0.886968 1.386266 1.386249 1.157910 

370 0.053367 0.999998 0.999998 0.913216 1.386282 1.386278 1.198198 

374 0.053367 0.999993 0.999987 0.838119 1.386246 1.386211 1.074886 

361 0.053367 0.999991 0.999992 0.857154 1.386236 1.386238 1.111173 

380 0.053367 0.999998 0.999994 0.906031 1.386280 1.386250 1.189390 

379 0.053367 1.000000 0.999999 0.936437 1.386291 1.386286 1.241729 

385 0.058570 0.999991 0.999991 0.942927 1.386237 1.386237 1.253274 

391 0.058570 0.999990 0.999963 0.889909 1.386230 1.386077 1.156855 

392 0.058570 0.999994 0.999974 0.915351 1.386255 1.386135 1.204544 

383 0.058570 0.999989 0.999980 0.897852 1.386219 1.386171 1.173622 

394 0.058570 0.999986 0.999976 0.824994 1.386204 1.386147 1.064927 

388 0.058570 0.999978 0.999963 0.906190 1.386156 1.386076 1.189197 

384 0.058570 0.999996 0.999874 0.870144 1.386263 1.385623 1.131745 

382 0.058570 0.999997 0.999990 0.935966 1.386272 1.386227 1.240280 

386 0.058570 0.999998 0.999979 0.919106 1.386279 1.386164 1.208661 

390 0.058570 0.999998 0.999998 0.906912 1.386283 1.386279 1.186940 

396 0.058570 0.999986 0.999918 0.920741 1.386206 1.385838 1.213318 

381 0.058570 0.999989 0.999960 0.848512 1.386220 1.386058 1.099731 

393 0.058570 1.000000 0.999991 0.954514 1.386293 1.386232 1.275618 

389 0.058570 0.999995 0.999986 0.892975 1.386260 1.386203 1.164336 

395 0.058570 0.999998 0.999996 0.870149 1.386282 1.386267 1.132484 

397 0.058570 0.999992 0.999993 0.898332 1.386243 1.386245 1.174778 

398 0.058570 0.999986 0.999970 0.818040 1.386205 1.386115 1.040326 

387 0.058570 0.999974 0.999939 0.796374 1.386135 1.385944 1.028683 

400 0.058570 0.999994 0.999979 0.870517 1.386255 1.386162 1.125355 

399 0.058570 0.999996 0.999996 0.924766 1.386265 1.386265 1.219161 

410 0.064281 0.999992 0.999990 0.924352 1.386237 1.386230 1.217961 

411 0.064281 0.999988 0.999934 0.860887 1.386215 1.385920 1.114810 

416 0.064281 0.999970 0.999966 0.869170 1.386112 1.386091 1.128410 

417 0.064281 0.999998 0.999998 0.938355 1.386281 1.386282 1.243788 

407 0.064281 0.999955 0.999886 0.910612 1.386028 1.385678 1.194341 

402 0.064281 0.999993 0.999981 0.955799 1.386245 1.386172 1.277876 

401 0.064281 0.999997 0.999932 0.933493 1.386271 1.385911 1.236201 

403 0.064281 1.000000 0.999992 0.893548 1.386293 1.386239 1.164263 

415 0.064281 0.999999 0.999987 0.974192 1.386285 1.386210 1.316461 

408 0.064281 0.999976 0.999937 0.882415 1.386145 1.385937 1.149954 

412 0.064281 0.999995 0.999965 0.983592 1.386256 1.386087 1.338267 

413 0.064281 0.999999 0.999973 0.985972 1.386289 1.386132 1.344235 

405 0.064281 0.999987 0.999987 0.890464 1.386210 1.386210 1.164272 

404 0.064281 0.999995 0.999851 0.907319 1.386257 1.385510 1.190583 

409 0.064281 0.999998 0.999967 0.875375 1.386279 1.386098 1.135249 

414 0.064281 0.999992 0.999976 0.851578 1.386238 1.386149 1.095695 

418 0.064281 0.999994 0.999956 0.866732 1.386256 1.386039 1.118675 

406 0.064281 0.999998 0.999967 0.821160 1.386281 1.386096 1.051507 

419 0.064281 0.999993 0.999992 0.908366 1.386246 1.386242 1.191571 

420 0.064281 0.999996 0.999962 0.819864 1.386263 1.386069 1.042353 

425 0.070548 0.999980 0.999980 0.864324 1.386171 1.386172 1.121067 

431 0.070548 0.999975 0.999897 0.873214 1.386140 1.385736 1.132102 

423 0.070548 0.999983 0.999976 0.834160 1.386184 1.386146 1.070699 

432 0.070548 0.999988 0.999950 0.883856 1.386212 1.386006 1.152702 

436 0.070548 0.999996 0.999894 0.896591 1.386265 1.385719 1.171401 

433 0.070548 0.999999 0.999997 0.933737 1.386290 1.386275 1.236656 

422 0.070548 0.999988 0.999980 0.888754 1.386216 1.386171 1.160061 

437 0.070548 0.999989 0.999989 0.842262 1.386225 1.386221 1.088221 

430 0.070548 0.999998 0.999995 0.850091 1.386277 1.386260 1.092448 

428 0.070548 0.999953 0.999919 0.832493 1.386020 1.385844 1.074261 

426 0.070548 0.999997 0.999943 0.852297 1.386272 1.385966 1.096421 

427 0.070548 0.999929 0.999821 0.787940 1.385897 1.385373 1.016864 

424 0.070548 0.999992 0.999742 0.783710 1.386239 1.385009 1.009409 

438 0.070548 0.999972 0.999920 0.760430 1.386123 1.385849 0.954748 

429 0.070548 0.999989 0.999986 0.806041 1.386221 1.386204 1.032302 

435 0.070548 0.999997 0.999985 0.823792 1.386270 1.386197 1.065002 

434 0.070548 0.999976 0.999952 0.753084 1.386147 1.386014 0.959202 

421 0.070548 0.999977 0.999949 0.775897 1.386151 1.385998 0.997059 

440 0.070548 0.999994 0.999990 0.815890 1.386255 1.386228 1.040900 

439 0.070548 0.999997 0.999997 0.875625 1.386273 1.386275 1.138948 

452 0.077426 0.999990 0.999988 0.860864 1.386228 1.386213 1.118506 

449 0.077426 0.999985 0.999920 0.859379 1.386197 1.385850 1.116307 

450 0.077426 0.999984 0.999981 0.871872 1.386191 1.386174 1.131921 

447 0.077426 0.999975 0.999834 0.809708 1.386142 1.385432 1.038268 

444 0.077426 0.999994 0.999858 0.817010 1.386255 1.385547 1.056102 

442 0.077426 0.999989 0.999977 0.901513 1.386220 1.386150 1.181993 

445 0.077426 0.999997 0.999996 0.847718 1.386270 1.386269 1.091873 

453 0.077426 0.999998 0.999941 0.921963 1.386283 1.385957 1.215993 

457 0.077426 0.999970 0.999970 0.848117 1.386113 1.386112 1.097616 

455 0.077426 0.999998 0.999983 0.811315 1.386281 1.386185 1.048950 

456 0.077426 0.999912 0.999705 0.843579 1.385807 1.384845 1.092899 

441 0.077426 0.999969 0.999881 0.795406 1.386109 1.385658 1.024147 

458 0.077426 0.999959 0.999897 0.778683 1.386052 1.385735 0.996808 

446 0.077426 0.999999 0.999932 0.759413 1.386289 1.385910 0.966342 

451 0.077426 0.999963 0.999940 0.796896 1.386073 1.385954 1.010272 

443 0.077426 0.999964 0.999935 0.807503 1.386081 1.385925 1.038786 

448 0.077426 0.999930 0.999778 0.771168 1.385898 1.385173 0.987798 

454 0.077426 0.999984 0.999981 0.680448 1.386192 1.386177 0.816185 

460 0.077426 0.999990 0.999911 0.799697 1.386226 1.385804 1.025119 

459 0.077426 0.999989 0.999984 0.833816 1.386221 1.386194 1.077630 

472 0.084975 0.999994 0.999977 0.867793 1.386255 1.386153 1.127818 

473 0.084975 0.999998 0.999930 0.930371 1.386282 1.385902 1.230653 

463 0.084975 0.999951 0.999904 0.847966 1.386009 1.385768 1.095242 

470 0.084975 0.999985 0.999979 0.826917 1.386200 1.386166 1.061867 

476 0.084975 0.999879 0.999555 0.926606 1.385647 1.384199 1.223613 

462 0.084975 0.999973 0.999965 0.853532 1.386131 1.386086 1.108096 

465 0.084975 0.999992 0.999992 0.776423 1.386241 1.386239 0.989018 

469 0.084975 0.999978 0.999910 0.755592 1.386159 1.385797 0.975060 

464 0.084975 0.999999 0.999945 0.720352 1.386286 1.385978 0.931386 

471 0.084975 0.999949 0.999870 0.811338 1.385999 1.385603 1.029470 

474 0.084975 0.999950 0.999918 0.723432 1.386003 1.385839 0.883616 

468 0.084975 0.999958 0.999738 0.793713 1.386047 1.384993 1.017070 

478 0.084975 0.999957 0.999843 0.733907 1.386043 1.385475 0.945858 

467 0.084975 0.999945 0.999726 0.662940 1.385975 1.384939 0.842814 

475 0.084975 0.999994 0.999960 0.765835 1.386253 1.386056 0.988721 

466 0.084975 0.999995 0.999894 0.771190 1.386262 1.385722 0.982032 

477 0.084975 0.999959 0.999958 0.794443 1.386054 1.386049 1.022408 

461 0.084975 0.999955 0.999890 0.708470 1.386029 1.385702 0.909425 

480 0.084975 0.999980 0.999883 0.763475 1.386167 1.385668 0.969721 

479 0.084975 0.999988 0.999981 0.854874 1.386214 1.386176 1.107972 

485 0.093260 0.999943 0.999942 0.911052 1.385966 1.385962 1.193819 

497 0.093260 0.999940 0.999938 0.844847 1.385954 1.385939 1.089830 

488 0.093260 0.999934 0.999693 0.916420 1.385920 1.384792 1.205376 

486 0.093260 0.999991 0.999795 0.886020 1.386236 1.385248 1.151015 

496 0.093260 0.999846 0.999389 0.892423 1.385487 1.383515 1.166359 

482 0.093260 0.999986 0.999949 0.900643 1.386205 1.385997 1.178316 

490 0.093260 0.999996 0.999987 0.829803 1.386267 1.386210 1.057350 

493 0.093260 1.000000 0.999916 0.930750 1.386293 1.385827 1.231108 

484 0.093260 0.999978 0.999239 0.838176 1.386155 1.382916 1.082615 

483 0.093260 0.999926 0.999853 0.863025 1.385882 1.385520 1.117008 

489 0.093260 0.999980 0.999909 0.828248 1.386167 1.385794 1.064341 

491 0.093260 0.999902 0.999682 0.822071 1.385760 1.384745 1.054664 

492 0.093260 0.999966 0.999843 0.839646 1.386088 1.385474 1.086313 

494 0.093260 0.999921 0.999854 0.672644 1.385853 1.385526 0.861845 

495 0.093260 0.999992 0.999959 0.780305 1.386240 1.386055 1.005307 

481 0.093260 0.999957 0.999786 0.795521 1.386041 1.385207 1.020008 

498 0.093260 0.999905 0.999734 0.708929 1.385772 1.384976 0.869351 

487 0.093260 0.999796 0.999398 0.623565 1.385254 1.383551 0.812927 

499 0.093260 0.999974 0.999967 0.913175 1.386137 1.386099 1.197703 

500 0.093260 0.999962 0.999841 0.784397 1.386068 1.385465 1.007227 

513 0.102353 0.999999 0.999950 0.874024 1.386283 1.386003 1.138040 

512 0.102353 0.999949 0.999779 0.776559 1.385998 1.385175 0.999035 

511 0.102353 0.999904 0.999608 0.761557 1.385768 1.384425 0.953174 

505 0.102353 0.999919 0.999918 0.810794 1.385844 1.385839 1.041515 

506 0.102353 0.999986 0.999784 0.792686 1.386204 1.385202 0.999604 

509 0.102353 0.999953 0.999909 0.698373 1.386020 1.385795 0.873111 

516 0.102353 0.999906 0.999323 0.824749 1.385777 1.383249 1.060802 

502 0.102353 0.999962 0.999912 0.802867 1.386066 1.385809 1.031991 

510 0.102353 0.999992 0.999983 0.743432 1.386241 1.386186 0.923926 

517 0.102353 0.999945 0.999940 0.725111 1.385978 1.385953 0.923825 

504 0.102353 0.999964 0.998882 0.670106 1.386078 1.381548 0.864383 

501 0.102353 0.999906 0.999703 0.645249 1.385777 1.384836 0.832181 

508 0.102353 0.999820 0.999670 0.766858 1.385366 1.384693 0.982922 

515 0.102353 0.999987 0.999953 0.679927 1.386209 1.386020 0.880678 

507 0.102353 0.999728 0.999319 0.599004 1.384947 1.383235 0.788026 

503 0.102353 0.999914 0.999850 0.736547 1.385816 1.385508 0.928257 

514 0.102353 0.999883 0.999776 0.604806 1.385664 1.385165 0.775002 

518 0.102353 0.999885 0.999716 0.606009 1.385675 1.384896 0.685048 

519 0.102353 0.999976 0.999973 0.790417 1.386145 1.386129 1.008185 

520 0.102353 0.999962 0.999894 0.692330 1.386068 1.385718 0.845875 

533 0.112332 0.999995 0.999813 0.851473 1.386260 1.385335 1.104066 

523 0.112332 0.999909 0.999785 0.661918 1.385794 1.385206 0.841902 

522 0.112332 0.999944 0.999831 0.763199 1.385971 1.385419 0.980655 

528 0.112332 0.999688 0.999614 0.653706 1.384769 1.384452 0.850624 

525 0.112332 0.999919 0.999918 0.759778 1.385843 1.385838 0.981802 

536 0.112332 0.999765 0.999043 0.691943 1.385112 1.382156 0.884198 

530 0.112332 0.999954 0.999951 0.719638 1.386027 1.386010 0.898445 

535 0.112332 0.999982 0.999969 0.659424 1.386178 1.386106 0.857582 

521 0.112332 0.999862 0.999312 0.595845 1.385565 1.383205 0.787097 

532 0.112332 0.999948 0.999713 0.783413 1.385994 1.384880 1.009758 

527 0.112332 0.999794 0.999653 0.564088 1.385245 1.384618 0.746370 

526 0.112332 0.999981 0.999915 0.676584 1.386178 1.385825 0.836832 

524 0.112332 0.999956 0.998933 0.603342 1.386035 1.381740 0.788740 

531 0.112332 0.999964 0.999759 0.645694 1.386080 1.385088 0.742345 

538 0.112332 0.999921 0.999877 0.564486 1.385852 1.385637 0.573858 

537 0.112332 0.999951 0.999945 0.672578 1.386008 1.385981 0.852226 

529 0.112332 0.999931 0.999716 0.654820 1.385907 1.384896 0.803329 

534 0.112332 0.999827 0.999696 0.603246 1.385399 1.384804 0.770858 

539 0.112332 0.999933 0.999926 0.699243 1.385915 1.385878 0.877048 

540 0.112332 0.999929 0.999671 0.603373 1.385894 1.384696 0.644434 

553 0.123285 0.999993 0.999761 0.828100 1.386246 1.385095 1.070195 

545 0.123285 0.999874 0.999872 0.713513 1.385622 1.385615 0.924528 

552 0.123285 0.999922 0.999581 0.761121 1.385861 1.384308 0.979825 

554 0.123285 0.999758 0.999557 0.574086 1.385082 1.384210 0.733845 

543 0.123285 0.999885 0.999724 0.620467 1.385675 1.384930 0.783414 

556 0.123285 0.999708 0.998760 0.660299 1.384856 1.381091 0.839831 

549 0.123285 0.999903 0.999614 0.606107 1.385764 1.384451 0.727489 

550 0.123285 0.999936 0.999930 0.678777 1.385933 1.385899 0.834152 

542 0.123285 0.999914 0.999756 0.723331 1.385816 1.385071 0.928518 

557 0.123285 0.999941 0.999933 0.631720 1.385956 1.385914 0.798395 

551 0.123285 0.999948 0.999608 0.618188 1.385994 1.384426 0.689170 

547 0.123285 0.999663 0.999404 0.560451 1.384660 1.383578 0.741067 

541 0.123285 0.999807 0.999045 0.558924 1.385305 1.382163 0.744836 

544 0.123285 0.999935 0.998428 0.563915 1.385926 1.379886 0.743234 

555 0.123285 0.999973 0.999946 0.637118 1.386132 1.385982 0.831101 

546 0.123285 0.999972 0.999860 0.643516 1.386125 1.385556 0.780493 

548 0.123285 0.999561 0.999474 0.614727 1.384224 1.383864 0.804033 

558 0.123285 0.999898 0.999809 0.542757 1.385737 1.385315 0.504417 

559 0.123285 0.999907 0.999898 0.662381 1.385783 1.385738 0.824737 

560 0.123285 0.999906 0.999576 0.570556 1.385778 1.384287 0.560624 

573 0.135305 0.999993 0.999399 0.980293 1.386248 1.383556 1.330321 

564 0.135305 0.999903 0.996951 0.963718 1.385762 1.374867 1.293674 

577 0.135305 0.999819 0.999813 0.898501 1.385362 1.385335 1.173880 

562 0.135305 0.999934 0.999733 0.923985 1.385921 1.384971 1.219257 

568 0.135305 0.999873 0.998605 0.872691 1.385618 1.380525 1.131706 

572 0.135305 0.999900 0.999417 0.913042 1.385750 1.383631 1.199710 

575 0.135305 0.999976 0.999748 0.891400 1.386148 1.385039 1.163422 

561 0.135305 0.999986 0.998851 0.916110 1.386204 1.381430 1.203407 

570 0.135305 0.999915 0.999869 0.802922 1.385826 1.385596 1.021435 

565 0.135305 0.999770 0.999765 0.828685 1.385137 1.385115 1.070482 

566 0.135305 0.999970 0.999107 0.714390 1.386110 1.382401 0.868502 

563 0.135305 0.999838 0.999515 0.835330 1.385450 1.384033 1.072857 

576 0.135305 0.999190 0.998435 0.706754 1.382723 1.379909 0.898637 

569 0.135305 0.999989 0.999377 0.768934 1.386220 1.383467 0.985940 

571 0.135305 0.999610 0.998587 0.695854 1.384433 1.380458 0.900450 

567 0.135305 0.999180 0.997455 0.697754 1.382686 1.376527 0.866049 

574 0.135305 0.999774 0.999515 0.602675 1.385156 1.384032 0.732795 

578 0.135305 0.999715 0.998802 0.674663 1.384889 1.381250 0.854435 

579 0.135305 0.999845 0.999798 0.917915 1.385481 1.385266 1.208884 

580 0.135305 0.999843 0.999018 0.646406 1.385474 1.382061 0.814173 

593 0.148497 0.999988 0.999469 0.764277 1.386214 1.383844 0.982856 

592 0.148497 0.999827 0.999166 0.662160 1.385396 1.382632 0.858502 

582 0.148497 0.999857 0.999539 0.661172 1.385540 1.384132 0.849312 

585 0.148497 0.999755 0.999751 0.696227 1.385067 1.385049 0.903843 

597 0.148497 0.999831 0.999801 0.564203 1.385417 1.385278 0.707158 

591 0.148497 0.999838 0.999204 0.573589 1.385451 1.382778 0.575680 

596 0.148497 0.999279 0.997053 0.604034 1.383072 1.375199 0.763327 

590 0.148497 0.999885 0.999872 0.607132 1.385677 1.385611 0.716107 

583 0.148497 0.999713 0.999320 0.553775 1.384882 1.383238 0.703871 

589 0.148497 0.999799 0.999191 0.583587 1.385267 1.382726 0.667773 

586 0.148497 0.999946 0.999672 0.634555 1.385981 1.384701 0.750352 

595 0.148497 0.999949 0.999917 0.549367 1.385998 1.385836 0.732845 

598 0.148497 0.999758 0.999598 0.506583 1.385083 1.384384 0.344110 

594 0.148497 0.999502 0.999116 0.517646 1.383977 1.382436 0.650068 

587 0.148497 0.999323 0.998677 0.518753 1.383248 1.380787 0.688544 

584 0.148497 0.999869 0.997086 0.517079 1.385597 1.375307 0.689799 

581 0.148497 0.999695 0.998028 0.530757 1.384802 1.378477 0.711051 

588 0.148497 0.999495 0.998775 0.604672 1.383949 1.381149 0.790230 

600 0.148497 0.999799 0.999099 0.537963 1.385267 1.382371 0.452220 

599 0.148497 0.999797 0.999769 0.606711 1.385258 1.385134 0.737957 

612 0.162975 0.999729 0.998989 0.782368 1.384952 1.381952 1.000564 

613 0.162975 0.999975 0.999676 0.790455 1.386138 1.384717 1.017795 

615 0.162975 0.999953 0.999535 0.831537 1.386020 1.384116 1.071853 

610 0.162975 0.999760 0.999674 0.635155 1.385092 1.384711 0.724440 

611 0.162975 0.999569 0.997602 0.552245 1.384257 1.377023 0.688939 

602 0.162975 0.999704 0.999323 0.724845 1.384838 1.383251 0.921535 

605 0.162975 0.999553 0.999542 0.543689 1.384190 1.384148 0.711881 

601 0.162975 0.999626 0.998121 0.596592 1.384501 1.378800 0.755762 

617 0.162975 0.999945 0.999932 0.671917 1.385975 1.385911 0.842570 

609 0.162975 0.999836 0.999069 0.562743 1.385438 1.382255 0.617787 

603 0.162975 0.999915 0.999826 0.535624 1.385825 1.385394 0.586738 

618 0.162975 0.999632 0.998177 0.584376 1.384525 1.378995 0.646162 

614 0.162975 0.999766 0.999260 0.526155 1.385115 1.383001 0.473797 

606 0.162975 0.999934 0.998678 0.514355 1.385918 1.380790 0.514326 

616 0.162975 0.999902 0.999059 0.615729 1.385760 1.382216 0.753540 

604 0.162975 0.999762 0.993665 0.626330 1.385100 1.364845 0.806032 

607 0.162975 0.998667 0.995792 0.767011 1.380747 1.371197 0.972898 

608 0.162975 0.999705 0.997853 0.505859 1.384845 1.377871 0.626301 

619 0.162975 0.999807 0.999771 0.627506 1.385303 1.385139 0.787217 

620 0.162975 0.999922 0.999237 0.528426 1.385856 1.382911 0.508708 

633 0.178865 0.999988 0.999607 0.764933 1.386216 1.384420 0.984304 

631 0.178865 0.998742 0.995955 0.578767 1.381024 1.371701 0.770748 

625 0.178865 0.999546 0.999519 0.565651 1.384162 1.384051 0.665402 

622 0.178865 0.999578 0.999480 0.566555 1.384298 1.383888 0.736224 

626 0.178865 0.999873 0.997423 0.624825 1.385617 1.376421 0.744641 

632 0.178865 0.999725 0.999243 0.577639 1.384934 1.382934 0.749387 

630 0.178865 0.999934 0.999800 0.540645 1.385921 1.385273 0.544013 

624 0.178865 0.999733 0.992030 0.586180 1.384969 1.360212 0.762008 

637 0.178865 0.999390 0.999298 0.517139 1.383519 1.383152 0.679893 

629 0.178865 0.999653 0.999464 0.501146 1.384619 1.383823 0.614754 

635 0.178865 0.999907 0.999259 0.504615 1.385781 1.382994 0.677529 

623 0.178865 0.999418 0.998658 0.660014 1.383632 1.380718 0.772879 

636 0.178865 0.998780 0.993866 0.850834 1.381163 1.365428 1.096310 

634 0.178865 0.999460 0.998469 0.524965 1.383804 1.380031 0.477130 

627 0.178865 0.998201 0.993654 0.534306 1.379079 1.364812 0.553426 

638 0.178865 0.999189 0.996299 0.503162 1.382721 1.372779 0.513324 

621 0.178865 0.999834 0.998785 0.558868 1.385433 1.381186 0.682355 

628 0.178865 0.999742 0.996107 0.675415 1.385009 1.372173 0.811889 

640 0.178865 0.999836 0.999570 0.511660 1.385439 1.384264 0.684591 

639 0.178865 0.999964 0.999918 0.619356 1.386078 1.385840 0.799226 

653 0.196304 0.999986 0.999633 0.707651 1.386202 1.384532 0.910220 

652 0.196304 0.999499 0.998558 0.529731 1.383963 1.380353 0.696469 

655 0.196304 0.999865 0.999158 0.522717 1.385576 1.382598 0.693396 

645 0.196304 0.999224 0.999189 0.573884 1.382857 1.382720 0.688145 

650 0.196304 0.999912 0.999742 0.515965 1.385807 1.385009 0.454579 

657 0.196304 0.999472 0.999177 0.503149 1.383855 1.382674 0.650064 

642 0.196304 0.999582 0.999122 0.533540 1.384312 1.382458 0.687374 

644 0.196304 0.999527 0.987627 0.536177 1.384080 1.348470 0.708223 

649 0.196304 0.999628 0.999267 0.511883 1.384507 1.383026 0.556834 

654 0.196304 0.999165 0.997782 0.541800 1.382625 1.377631 0.510531 

646 0.196304 0.999806 0.996776 0.626506 1.385301 1.374300 0.735402 

651 0.196304 0.998660 0.994449 0.538121 1.380724 1.367135 0.715082 

656 0.196304 0.998625 0.992394 0.762791 1.380597 1.361226 0.955662 

643 0.196304 0.999720 0.998403 0.591520 1.384911 1.379795 0.667418 

647 0.196304 0.997174 0.991358 0.554790 1.375596 1.358354 0.562169 

658 0.196304 0.999109 0.995706 0.517821 1.382409 1.370927 0.414097 

641 0.196304 0.999912 0.997572 0.560672 1.385806 1.376918 0.685519 

648 0.196304 0.999638 0.995323 0.677612 1.384553 1.369755 0.813815 

660 0.196304 0.999876 0.999686 0.502291 1.385631 1.384761 0.606508 

659 0.196304 0.999833 0.999804 0.559084 1.385427 1.385293 0.698527 

673 0.215443 0.999891 0.997649 0.757202 1.385703 1.377181 0.965975 

672 0.215443 0.999556 0.997543 0.851058 1.384203 1.376823 1.100891 

670 0.215443 0.999224 0.999082 0.574710 1.382855 1.382304 0.630473 

675 0.215443 0.999799 0.998866 0.782031 1.385269 1.381485 1.002041 

677 0.215443 0.999905 0.999875 0.645534 1.385775 1.385627 0.793664 

663 0.215443 0.999847 0.998596 0.606603 1.385492 1.380493 0.703820 

678 0.215443 0.999927 0.997082 0.532148 1.385883 1.375295 0.580323 

665 0.215443 0.999056 0.998994 0.508273 1.382205 1.381970 0.696006 

674 0.215443 0.998556 0.996718 0.507539 1.380346 1.374113 0.528137 

666 0.215443 0.999698 0.998361 0.507792 1.384814 1.379648 0.399449 

664 0.215443 0.999408 0.988382 0.834594 1.383593 1.350418 1.075873 

662 0.215443 0.999716 0.997826 0.581493 1.384892 1.377781 0.759135 

661 0.215443 0.999671 0.992435 0.614139 1.384697 1.361326 0.776013 

669 0.215443 0.999921 0.995769 0.541285 1.385856 1.371121 0.561324 

671 0.215443 0.999929 0.996964 0.515408 1.385892 1.374910 0.388666 

668 0.215443 0.999698 0.995973 0.538433 1.384813 1.371758 0.684892 

667 0.215443 0.999042 0.994329 0.655516 1.382151 1.366784 0.810960 

676 0.215443 0.999331 0.996793 0.512412 1.383281 1.374352 0.556253 

679 0.215443 0.999049 0.998808 0.656148 1.382177 1.381269 0.783578 

680 0.215443 0.999597 0.995324 0.508060 1.384376 1.369759 0.264598 

693 0.236449 0.999882 0.996172 0.778024 1.385658 1.372382 0.988716 

690 0.236449 0.999793 0.999557 0.556651 1.385241 1.384210 0.545351 

685 0.236449 0.998628 0.998586 0.826533 1.380608 1.380455 1.057424 

695 0.236449 0.999797 0.999080 0.589669 1.385260 1.382297 0.767817 

682 0.236449 0.999726 0.998364 0.701264 1.384935 1.379658 0.879618 

689 0.236449 0.999348 0.996028 0.625110 1.383349 1.371926 0.727167 

692 0.236449 0.999066 0.996366 0.589616 1.382241 1.372987 0.776422 

686 0.236449 0.999690 0.994978 0.649752 1.384779 1.368713 0.799947 

694 0.236449 0.997634 0.995468 0.647651 1.377128 1.370199 0.794326 

697 0.236449 0.999503 0.997966 0.704071 1.383983 1.378264 0.875673 

688 0.236449 0.999234 0.990329 0.773175 1.382897 1.355548 0.980597 

683 0.236449 0.998720 0.994857 0.605482 1.380944 1.368345 0.789173 

681 0.236449 0.999771 0.990608 0.746554 1.385139 1.356297 0.934736 

698 0.236449 0.999297 0.993763 0.510684 1.383146 1.365127 0.337716 

691 0.236449 0.997701 0.990255 0.547640 1.377356 1.355348 0.672174 

684 0.236449 0.999043 0.984053 0.541145 1.382156 1.339517 0.711135 

696 0.236449 0.996399 0.982832 0.525521 1.373095 1.336500 0.643315 

687 0.236449 0.994600 0.986977 0.562513 1.367585 1.346793 0.575224 

699 0.236449 0.998817 0.998495 0.671054 1.381303 1.380125 0.804454 

700 0.236449 0.999635 0.994952 0.502996 1.384539 1.368637 0.573206 

713 0.259502 0.999900 0.998659 0.658484 1.385748 1.380722 0.848907 

715 0.259502 0.999797 0.997082 0.566391 1.385257 1.375294 0.707234 

710 0.259502 0.999560 0.998861 0.505483 1.384220 1.381467 0.383995 

705 0.259502 0.999087 0.998748 0.558490 1.382325 1.381048 0.645635 

717 0.259502 0.998589 0.997442 0.608478 1.380465 1.376484 0.791290 

712 0.259502 0.999645 0.998642 0.532900 1.384581 1.380660 0.692395 

702 0.259502 0.999562 0.997934 0.542509 1.384230 1.378152 0.700244 

706 0.259502 0.999565 0.991299 0.527351 1.384243 1.358189 0.690315 

709 0.259502 0.999565 0.997532 0.643826 1.384243 1.376786 0.765305 

703 0.259502 0.999328 0.995626 0.669299 1.383268 1.370684 0.785752 

714 0.259502 0.999352 0.996323 0.509512 1.383365 1.372852 0.567224 

701 0.259502 0.999954 0.995527 0.584384 1.386025 1.370379 0.694294 

